"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
732954																				0	2696	3190		47				447					0	0	0	0				
733054																				3063	0	29335	238	628	219			5114		9	116		0	14082	0	6448	IncomeTaxReceivable			
733540																				990	0	1833		185				658					0	0	0	0				
733559																				1287	275	5140		296				3282					0	0	0	0				
733661																				528	0	3333		2375				430					0	0	0	0				
733755																				182	0	996		152				662					0	0	0	0				
733951																				3269	679	6930		110				2770					0	102	0	0				
734248																				2383	9197	26442		1598				4847					0	8417	0	0				
734350																				3113	1945	19299		537				1717					0	11987	0	0				
734538																				6647	8957	64552		3225				7579					0	17406	0	20738				
734613																				532	2556	14431		553				887					0	9903	0	0	Prepaid Income Tax			
735049																				0	283	572		98				191					0	0	0	0				
735067																				3684	1743	7589		336				1826					0	0	0	0				
735414																				287	0	2600		58				272					0	1013	0	970				
735441																				4063	109	17109		1646				11291					0	0	0	0				
735973																				455	1149	7270		243				248					0	5175	0	0				
736158																				267	433	2641		85				562					0	1294	0	0				
736206																				12321	16495	203071		123937				15255	61434				0	18075	0	16988				
736550																				2952	273	7924		696				4003					0	0	0	0				
737548																				3381	811	29203		1370				7287					0	16354	0	0	1830-5000 Other Assets			
738013																				6605	0	13291		2484				4202					0	0	0	0				
738040																				22749	4796	90382	1459	1908				33279					0	23536	0	4114				
738143																				2127	602	19130		1620				3362					0	11419	0	0				
738255																				1076	1954	7396	173	286	109			3071					0	1009	0	0	Artwork and Collectibles			
738303																				8492	11513	55626	1369	1742				4058					0	29821	0	0				
738657																			0	107	0	1736	0	176	0	0	0	414	0	0	0	0	0	1039	0	0				
738769																				5407	6656	48816		3539				4609					0	24443	616	3546				
739346																				877	2119	4926		61				1869					0	0	0	0				
739355																				2679	2859	8619	594	594				2487					0	0	0	0				
739560																			0	15000	4054	164500	5942	33932	0	0	0	24615	20067	0	0	0	0	86899	0	0				
739832																				2892	123	12461		3261				2022					0	4163	0	0				
740249																				1634	0	4862		119				3109					0	0	0	0				
741068																				80	100	463		98				185					0	0	0	0				
741152																				24	0	392		89				279					0	0	0	0				
741330																				3144	1746	33428	1381	5344				8205	133				0	9324	350	5315				
741358																				0	0	642		132				231					0	279	0	0				
741648																				61	0	2099		100				263					0	1675	0	0				
741844																				428	1316	5518		83				1207					0	2484	0	0				
741956																				449	493	1467		98				427					0	0	0	0				
741974																				2772	0	6918		532				762					0	1875	977	0				
742056																				657	2033	3922		129				1103					0	0	0	0				
742542																				413	0	2447		65				837					0	798	0	334				
742636																				76	0	670		119				475					0	0	0	0				
742944																				1562	612	11316	214	479				931					0	7732	0	0	FISERV EFT SETTLEMENT		Payroll In-Process	
743679																				3489	6059	22460		6357				2281					0	4274	0	0	Right of Use Assets			
743950																				130	1060	2504		87				326					0	901	0	0				
744854																				418	2730	5642		953				1541					0	0	0	0				
745347																			0	207	2693	4361	0	34	0	0	0	1427	0	0	0	0	0	0	0	0				
746157																				1981	0	3091		207				903					0	0	0	0				
746429																				4037	4615	25449		2531				1940					0	12326	0	0				
746755																				2324	3650	14004		397				2278					0	5355	0	0				
746942																				352	0	1901		217				1332					0	0	0	0				
746979																				112	161	838		132				433					0	0	0	0				
747051																				644	0	3520	123	123				648					0	0	0	2105				
747257																				2544	0	7865		318				1148					0	3855	0	0				
748254																				449	5726	13395		628				1043					0	5549	0	0	FHLB Activity Stock			
748357																				99	0	1115		714				302					0	0	0	0				
748441																				795	0	1718		201				722					0	0	0	0				
748964																				2317	0	14665		403				2258					0	9687	0	0				
749242																				17533	109414	684889		116104				61893	67387				0	308202	6441	65302				
749635																				1393	16760	39978		1091				3724					0	17010	0	0				
749840																				130	17	336		11				178					0	0	0	0				
749943																				0	817	3823		176				2830					0	0	0	0				
750051																				449	0	2163		229				1485					0	0	0	0				
750127																				309	2859	5386		1122				1096					0	0	0	0				
750341																				1512	1551	13021		765				2119					0	4940	0	2134				
750444																				220	152	1244		153				719					0	0	0	0				
750846																				151	719	4000		57				1573					0	1500	0	0				
751254																				1942	7749	12168		256				2221					0	0	0	0				
751656																				22808	0	95433	3642	5670				17223			859		0	49732	0	0	ICS Receivable Clearing			
751852																				552	0	5961	142	1111				1333			326		0	1416	1549	0				
752831																				263	3454	5396		359				1320					0	0	0	0				
753052																				0	0	513		8				505					0	0	0	0				
753324																				8583	9520	76242		28936				4799					0	24404	0	0				
753641																				275	402	3920		194				302					0	2747	0	0				
753856																				0	0	645		367				278					0	0	0	0				
754068																				5097	1407	9925		653				2768					0	0	0	0				
754246																				98	0	1853		188				1567					0	0	0	0				
754536																				486	0	3199		297				638					0	1778	0	0				
754826																				3381	6435	24406		3926				4414					0	3226	0	3024				
754853																				7145	10667	39940		2692				5629					0	12889	918	0				
754929																				1414	23680	86014	10247	11154				6180					0	41666	0	1920				
755252																				3446	0	21242		1735				3707					0	12354	0	0				
755421																				118	100	578		66				294					0	0	0	0				
755458																				4619	0	6762		303				1840					0	0	0	0				
756343																				257	0	5078		245				1551					0	3025	0	0				
756848																				786	0	5923		127				2895					0	2115	0	0				
757377																				2540	11819	23922		4801				2622					0	2140	0	0				
757452																				2983	2523	8241	352	1141				1594					0	0	0	0				
757779																				808	623	8280		740				875					0	3538	0	1696				
758703																				41851	34477	317503		131479				23994	78556				77	67501	6375	11749				
758842																				604	200	4286		84				1490					0	984	0	924				
758851																				2637	0	19851		2775				6253					0	8186	0	0				
759045																				2414	0	19290		1108				2685					0	13083	0	0				
759625																				1246	3035	14351		3531				2162					0	4377	0	0				
760210																				191	743	6074		239				403					0	4498	0	0				
760331																				587	0	3975		1149				2239					0	0	0	0				
760340																				927	0	3725		666				1097					0	1035	0	0	Prin Rec-Mortback			
760434																				284	0	3466		79				2467					0	636	0	0				
760649																				393	0	2317		283				1641					0	0	0	0				
760854																				2316	22987	52843		2524				4318					0	17032	0	3666				
760939																				51	459	2649		150				314					0	1675	0	0				
760957																				250	1997	3078		377				454					0	0	0	0				
761244																				1309	2581	14689		870				1797					0	8132	0	0				
761459																				414	2103	4089		156				1416					0	0	0	0				
761543																				1206	4323	14666		265				3460					0	5412	0	0				
761806																				339384	549384	2680975		221803				327756					0	699291	443436	99921				
761833																				0	0	5362	232	2566	2326			972		8			0	1824	0	0	Other Accts Receivable-Loans			
761851																				4041	0	14280		0				6048					0	4191	0	0				
761954																				474	0	3645		1901				1270					0	0	0	0				
762045																				1539	2	7664		264				1470					0	4389	0	0				
762447																				29698	83751	331098		30878				33247					0	124042	0	29482				
762474																				31138	3081	141613		12068				14660					0	67890	0	12776				
762773																				315	1149	6772		4134				1174					0	0	0	0				
763211																				900	6771	9042		237				1134					0	0	0	0				
763677																				922	18000	55574		3808				5057					0	23800	0	3987				
763930																				691	6733	13319		1448				4383					0	64	0	0				
764030																			0	61312	52286	708361	0	116426	0	0	0	84568	0	0	0	0	0	347163	23175	23431				
764058																				4379	0	11427		3355				3693					0	0	0	0				
764067																				356	0	1513		166				991					0	0	0	0				
764142																				1667	254	5961		208				1115					0	0	0	2717				
764151																				99	0	1593		85				244					0	1165	0	0				
764816																				867	0	4374		266				772					0	2469	0	0				
765318																				417	0	6625		299				905					0	2403	2601	0				
765354																				350	0	992	89	102				540					0	0	0	0				
765505																				4916	8838	46912	2519	7776				4195	4996				0	21187	0	0				
765662																				1090	0	4912		24				756					0	2191	0	851				
765877																				478	795	6157		163				628					0	4093	0	0				
766052																				143	0	1044		59				842					0	0	0	0				
766164																				66000	9530	216923		65659	19948			33912		19451			0	16348	24546	928	Tax Receivable			
767152																				70	283	620	41	109	68			158					0	0	0	0	accr investment rec;v bonds & CD'S other Receivable			
767246																				0	0	1058		847				211					0	0	0	0				
767255																				674	0	8388		269				1413					0	4546	111	1375				
767554																				427	0	5023		233				581					0	3782	0	0				
767572																				397	91	1462		57				141					0	776	0	0				
767611																			0	110	2702	9115	244	871	497	0	0	819	0	0	0	0	0	4613	0	0	ACCRUED PENSION LIABILITY			
767732																				457	6627	28912		1979				4712					0	15137	0	0				
767974																				8499	4609	76951		28575				9165					0	26103	0	0				
768074																				6803	3161	68238		13613				7263					0	24285	0	13113				
