IDRSSD,FDIC Certificate Number,OCC Charter Number,OTS Docket Number,Primary ABA Routing Number,Financial Institution Name,Financial Institution Address,Financial Institution City,Financial Institution State,Financial Institution Zip Code,Financial Institution Filing Type
738769.0,18185.0,14898.0,0.0,111920765.0,COMMUNITY NATIONAL BANK & TRUST OF TEXAS,321 NORTH 15TH STREET ,CORSICANA,TX,751104511.0,51.0
739346.0,9096.0,0.0,12602.0,73918394.0,ATKINS SAVINGS BANK & TRUST,97 MAIN AVENUE ,ATKINS,IA,52206.0,51.0
739355.0,26181.0,18594.0,0.0,113115617.0,TEXAS NATIONAL BANK OF JACKSONVILLE,300 NECHES STREET ,JACKSONVILLE,TX,757664932.0,41.0
739560.0,19222.0,0.0,0.0,121107882.0,FREMONT BANK,39150 FREMONT BOULEVARD ,FREMONT,CA,94538.0,51.0
739832.0,17513.0,14757.0,15454.0,71122616.0,"FISHER NATIONAL BANK, THE",102 EAST DIVISION ,FISHER,IL,61843.0,51.0
740249.0,254.0,0.0,0.0,73902151.0,FIRST WHITNEY BANK AND TRUST,223 CHESTNUT STREET ,ATLANTIC,IA,50022.0,51.0
741068.0,21455.0,0.0,0.0,111905340.0,FIDELITY BANK OF TEXAS,1901 W LAKE SHORE DRIVE ,WACO,TX,76708.0,51.0
741152.0,15078.0,14330.0,0.0,114921761.0,JUNCTION NATIONAL BANK,701 MAIN STREET ,JUNCTION,TX,768494607.0,51.0
741330.0,9963.0,0.0,9294.0,64103367.0,F&M BANK,50 FRANKLIN STREET ,CLARKSVILLE,TN,37040.0,41.0
741358.0,16744.0,0.0,0.0,101101439.0,PEOPLES STATE BANK,200 WEST MAIN ,CHERRYVALE,KS,67335.0,51.0
741648.0,16395.0,0.0,0.0,82907558.0,SECURITY BANK,105 WEST RUBY STREET ,STEPHENS,AR,71764.0,51.0
741844.0,18394.0,0.0,0.0,73911951.0,FARMERS SAVINGS BANK,205 WEST MAIN STREET ,MARSHALLTOWN,IA,50158.0,51.0
741956.0,314.0,0.0,0.0,111102091.0,"MER ROUGE STATE BANK, THE",102 W. DAVENPORT ,MER ROUGE,LA,71261.0,51.0
741974.0,29937.0,704381.0,4381.0,283972120.0,FIRST FEDERAL SAVINGS BANK OF KENTUCKY,216 WEST MAIN STREET ,FRANKFORT,KY,40601.0,51.0
742056.0,17979.0,0.0,0.0,114923439.0,CASTROVILLE STATE BANK,502 PARIS STREET ,CASTROVILLE,TX,78009.0,51.0
742542.0,11225.0,0.0,0.0,75907413.0,FIRST COMMUNITY BANK,202 MERCHANT ROW ,MILTON,WI,53563.0,51.0
742636.0,23222.0,0.0,11791.0,65402850.0,MISSISSIPPI RIVER BANK,8435 HIGHWAY 23 ,BELLE CHASSE,LA,70037.0,51.0
742944.0,5297.0,0.0,0.0,75902463.0,FORTE BANK,116 WEST SUMNER STREET ,HARTFORD,WI,53027.0,41.0
743679.0,30117.0,0.0,4776.0,231375397.0,RELIANCE SAVINGS BANK,1119 12TH STREET ,ALTOONA,PA,16601.0,51.0
743950.0,8268.0,0.0,0.0,81510739.0,FARMERS BANK OF LOHMAN,103 LOMO DRIVE ,JEFFERSON CITY,MO,65109.0,51.0
744238.0,924.0,0.0,13696.0,71101310.0,"FARMERS AND MECHANICS BANK, THE",21 EAST MAIN STREET ,GALESBURG,IL,61401.0,51.0
744256.0,15586.0,0.0,0.0,104113343.0,FIRST STATE BANK,2002 BROADWAY ,SCOTTSBLUFF,NE,69361.0,51.0
744854.0,16817.0,0.0,0.0,111922624.0,CITIZENS BANK,301 E. MAIN STREET ,KILGORE,TX,756625965.0,51.0
745150.0,17114.0,0.0,0.0,101108490.0,GORHAM STATE BANK,129 MARKET ,GORHAM,KS,67640.0,51.0
745347.0,33552.0,0.0,15832.0,73901097.0,BOONE BANK & TRUST CO.,716 8TH STREET ,BOONE,IA,50036.0,41.0
746157.0,8546.0,0.0,0.0,91909466.0,SENTRY BANK,400 4TH AVENUE NORTHEAST ,SAINT JOSEPH,MN,56374.0,51.0
746429.0,6139.0,0.0,11068.0,51403931.0,TOUCHSTONE BANK,20701 FIRST STREET ,MC KENNEY,VA,23872.0,51.0
746755.0,17769.0,0.0,0.0,101108571.0,BANK OF HAYS,1000 WEST 27TH STREET ,HAYS,KS,67601.0,41.0
746942.0,8499.0,0.0,17858.0,73910745.0,UNION STATE BANK,214 SOUTH FIRST STREET ,GREENFIELD,IA,50849.0,51.0
746979.0,30987.0,0.0,6218.0,253272009.0,SPRATT SAVINGS BANK,1613 JA COCHRAN BYPASS ,CHESTER,SC,29706.0,51.0
747051.0,11466.0,0.0,0.0,81507234.0,HOMEPRIDE BANK,110 EAST COMMERCIAL STREET ,MANSFIELD,MO,65704.0,41.0
747257.0,17451.0,0.0,0.0,101103835.0,"HALSTEAD BANK, THE",314 MAIN STREET ,HALSTEAD,KS,67056.0,51.0
748254.0,8537.0,0.0,0.0,96000580.0,BANKCHEROKEE,607 SMITH AVENUE SOUTH ,SAINT PAUL,MN,55107.0,51.0
748357.0,11570.0,0.0,0.0,113109982.0,CHAPPELL HILL BANK,802 MAIN STREET ,CHAPPELL HILL,TX,77426.0,51.0
748441.0,81.0,0.0,0.0,82901606.0,WARREN BANK AND TRUST COMPANY,201 SOUTH MAIN STREET ,WARREN,AR,71671.0,51.0
748964.0,18698.0,0.0,0.0,111323906.0,TEXAS STATE BANK,2201 SHERWOOD WAY ,SAN ANGELO,TX,769013057.0,51.0
749242.0,12437.0,0.0,0.0,84201294.0,RENASANT BANK,209 TROY STREET ,TUPELO,MS,38804.0,41.0
749635.0,35.0,0.0,9177.0,62202574.0,AUBURNBANK,132 NORTH GAY STREET ,AUBURN,AL,36830.0,51.0
749840.0,9295.0,0.0,0.0,73918103.0,FARMERS STATE BANK,401 MAIN STREET ,LAKE VIEW,IA,51450.0,51.0
749943.0,10438.0,0.0,0.0,71115416.0,RARITAN STATE BANK,106 EAST MAIN STREET ,RARITAN,IL,61471.0,51.0
749952.0,3134.0,0.0,0.0,111302545.0,FIRST BANK AND TRUST OF CHILDRESS,301 NORTH MAIN ,CHILDRESS,TX,79201.0,51.0
750051.0,16733.0,0.0,0.0,96000959.0,NORTH STAR BANK,1820 N. LEXINGTON AVE. ,ROSEVILLE,MN,55113.0,51.0
750127.0,12885.0,0.0,14724.0,52100741.0,"PEOPLES BANK, THE",100 SPRING AVENUE ,CHESTERTOWN,MD,21620.0,51.0
750239.0,12406.0,0.0,12925.0,71920300.0,GLENVIEW STATE BANK,800 WAUKEGAN ROAD ,GLENVIEW,IL,60025.0,41.0
750341.0,11407.0,0.0,10657.0,72402869.0,HIGHPOINT COMMUNITY BANK,150 WEST COURT STREET ,HASTINGS,MI,49058.0,51.0
750444.0,1556.0,0.0,0.0,73908252.0,STATE BANK OF BUSSEY,402 MERRILL STREET ,BUSSEY,IA,50044.0,51.0
750846.0,15839.0,0.0,0.0,73921187.0,SECURITY STATE BANK,1 EAST STATE STREET ,ALGONA,IA,50511.0,51.0
751254.0,8536.0,0.0,0.0,91908768.0,PROGROWTH BANK,703 3RD STREET ,NICOLLET,MN,56074.0,51.0
751656.0,1399.0,0.0,0.0,91901202.0,FRANDSEN BANK & TRUST,116 CENTRAL STREET WEST ,LONSDALE,MN,55046.0,41.0
751852.0,17009.0,0.0,0.0,101001283.0,CENTRAL BANK OF KANSAS CITY,2301 INDEPENDENCE BOULEVARD ,KANSAS CITY,MO,64124.0,41.0
752644.0,12206.0,0.0,0.0,84201184.0,MECHANICS BANK,319 NORTH MAIN STREET ,WATER VALLEY,MS,38965.0,41.0
752831.0,148.0,0.0,11273.0,61102442.0,BANK OF MADISON,133 NORTH MAIN STREET ,MADISON,GA,30650.0,51.0
753052.0,8594.0,0.0,0.0,101906249.0,MONTROSE SAVINGS BANK,401 MISSOURI AVENUE ,MONTROSE,MO,64770.0,51.0
753324.0,6123.0,0.0,12293.0,51402518.0,BANK OF CLARKE COUNTY,2 EAST MAIN STREET ,BERRYVILLE,VA,22611.0,51.0
753641.0,23126.0,0.0,0.0,72413285.0,HURON STATE BANK,200 EAST ERIE STREET ,ROGERS CITY,MI,49779.0,51.0
753856.0,11891.0,0.0,0.0,111304349.0,"DONLEY COUNTY STATE BANK, THE",201 S. KEARNEY ,CLARENDON,TX,79226.0,51.0
754068.0,25249.0,18242.0,0.0,122240751.0,"C3BANK, NATIONAL ASSOCIATION",850 S. COAST HIGHWAY 101 ,ENCINITAS,CA,92024.0,51.0
754246.0,4476.0,0.0,0.0,73904887.0,LOGAN STATE BANK,323 EAST 7TH STREET ,LOGAN,IA,51546.0,51.0
754536.0,17841.0,0.0,0.0,65204993.0,VERMILION BANK & TRUST COMPANY,420 NORTH CUSHING AVENUE ,KAPLAN,LA,70548.0,51.0
754826.0,6636.0,2036.0,0.0,44210403.0,VINTON COUNTY NATIONAL BANK,112 1/2 WEST MAIN STREET ,MC ARTHUR,OH,45651.0,51.0
754853.0,4697.0,3180.0,0.0,101100171.0,"FIRST NATIONAL BANK OF HUTCHINSON, THE",1 NORTH MAIN STREET ,HUTCHINSON,KS,67501.0,51.0
754929.0,6821.0,12229.0,15003.0,51403122.0,"NATIONAL BANK OF BLACKSBURG, THE",100 SOUTH MAIN STREET ,BLACKSBURG,VA,24060.0,41.0
755047.0,14370.0,14144.0,15166.0,72410550.0,FIRST NATIONAL BANK IN HOWELL,101 EAST GRAND RIVER AVENUE ,HOWELL,MI,48843.0,51.0
755252.0,9322.0,0.0,0.0,111102389.0,CROSS KEYS BANK,307 PLANK ROAD ,SAINT JOSEPH,LA,71366.0,51.0
755421.0,8672.0,0.0,15735.0,51405094.0,"BLUE GRASS VALLEY BANK, THE",2583 BLUE GRASS VALLEY ROAD ,BLUE GRASS,VA,24413.0,51.0
755458.0,5229.0,0.0,0.0,91903239.0,FORESIGHT BANK,138 WEST BROADWAY ,PLAINVIEW,MN,55964.0,51.0
756343.0,14230.0,0.0,0.0,73905802.0,MALVERN BANK,404 MAIN STREET ,MALVERN,IA,51551.0,51.0
756848.0,10595.0,0.0,0.0,101205063.0,COMMUNITY FIRST BANK,915 WEST FORT SCOTT ,BUTLER,MO,64730.0,51.0
757377.0,29009.0,0.0,2758.0,271071004.0,LIBERTY BANK FOR SAVINGS,2392 NORTH MILWAUKEE AVENUE ,CHICAGO,IL,60647.0,51.0
757452.0,13897.0,0.0,0.0,101202503.0,FARMERS STATE BANK,124 EAST 3RD STREET ,CAMERON,MO,64429.0,41.0
757612.0,7598.0,0.0,0.0,31312398.0,RIVERVIEW BANK,"1 CENTRE SQUARE, 200 FRONT STREET ",MARYSVILLE,PA,17053.0,51.0
757779.0,28186.0,0.0,1090.0,231372811.0,MCS BANK,19 N. BROWN ST. ,LEWISTOWN,PA,17044.0,51.0
758703.0,17870.0,0.0,14455.0,211371120.0,CAMBRIDGE SAVINGS BANK,1374 MASSACHUSETTS AVENUE ,CAMBRIDGE,MA,2138.0,41.0
758842.0,10125.0,0.0,12684.0,73903053.0,CITIZENS SAVINGS BANK,215 EAST MAIN STREET ,ANAMOSA,IA,52205.0,51.0
758851.0,26960.0,0.0,0.0,81505634.0,FIRST BANK OF THE LAKE,"4558 OSAGE BEACH PARKWAY, SUITE 100 ",OSAGE BEACH,MO,65065.0,51.0
759045.0,25883.0,0.0,10797.0,71925017.0,FIRST EAGLE BANK,1201 WEST MADISON ,CHICAGO,IL,60607.0,51.0
759625.0,6137.0,0.0,15392.0,51402550.0,BANK OF BOTETOURT,19747 MAIN STREET ,BUCHANAN,VA,24066.0,51.0
760210.0,10280.0,0.0,0.0,44112187.0,"FARMERS AND MERCHANTS BANK, THE",430 NORTH ST ,CALDWELL,OH,43724.0,51.0
760331.0,5676.0,0.0,9714.0,63104626.0,BRANNEN BANK,320 HWY 41 SOUTH ,INVERNESS,FL,34450.0,51.0
760340.0,16752.0,14617.0,0.0,71922337.0,NATIONAL BANK OF ST. ANNE,158 WEST STATION STREET ,SAINT ANNE,IL,60964.0,51.0
760434.0,10473.0,0.0,0.0,71113748.0,IPAVA STATE BANK,70 EAST MAIN STREET ,IPAVA,IL,61441.0,41.0
760649.0,5814.0,0.0,0.0,73904159.0,AUDUBON STATE BANK,315 BROADWAY STREET ,AUDUBON,IA,50025.0,51.0
760854.0,22876.0,0.0,0.0,101203641.0,SOUTHWEST MISSOURI BANK,300 WEST THIRD ,CARTHAGE,MO,64836.0,51.0
760939.0,9070.0,0.0,0.0,61106655.0,FIRST BANK OF PIKE,50 SPRING ROAD ,MOLENA,GA,30258.0,51.0
760957.0,9769.0,0.0,0.0,91909217.0,"FIRST STATE BANK OF ROSEMOUNT, THE",3025 145TH ST. WEST ,ROSEMOUNT,MN,55068.0,51.0
761244.0,12208.0,0.0,0.0,81908833.0,BELGRADE STATE BANK,14185 HIGHWAY C ,BELGRADE,MO,63622.0,51.0
761459.0,13652.0,0.0,0.0,91915751.0,PINE COUNTRY BANK,1201 1ST AVENUE NE ,LITTLE FALLS,MN,56345.0,51.0
761543.0,10111.0,0.0,13556.0,73911870.0,OHNWARD BANK & TRUST,332 1ST AVENUE WEST ,CASCADE,IA,52033.0,51.0
761806.0,18221.0,24469.0,0.0,211170101.0,"WEBSTER BANK, NATIONAL ASSOCIATION",145 BANK STREET WEBSTER PLAZA,WATERBURY,CT,6702.0,31.0
761833.0,25796.0,0.0,0.0,61103218.0,COMMUNITY BANK & TRUST - WEST GEORGIA,201 BROAD STREET ,LAGRANGE,GA,30240.0,41.0
761851.0,1900.0,0.0,0.0,91209247.0,FIRST INDEPENDENT BANK,300 FRONT STREET ,RUSSELL,MN,56169.0,51.0
761954.0,15480.0,0.0,0.0,111321814.0,COLEMAN COUNTY STATE BANK,118 W. PECAN ,COLEMAN,TX,76834.0,51.0
762045.0,248.0,0.0,11064.0,73909468.0,STATE SAVINGS BANK,"4800 MILLS CIVIC PARKWAY, SUITE 100 ",WEST DES MOINES,IA,50265.0,51.0
762447.0,3705.0,10045.0,12332.0,71102076.0,"FIRST MID BANK & TRUST, NATIONAL ASSOCIATION",1515 CHARLESTON AVENUE ,MATTOON,IL,61938.0,41.0
762474.0,30895.0,25188.0,0.0,301171353.0,"FIDELITY BANK, NATIONAL ASSOCIATION",100 EAST ENGLISH STREET ,WICHITA,KS,67202.0,51.0
762773.0,32257.0,708059.0,8059.0,226072870.0,ABACUS FEDERAL SAVINGS BANK,6 BOWERY ,NEW YORK,NY,10013.0,51.0
763211.0,289.0,0.0,0.0,42105154.0,BANK OF HINDMAN,1362 HINDMAN BYPASS ,HINDMAN,KY,41822.0,51.0
763677.0,31100.0,0.0,0.0,253271822.0,SECURITY FEDERAL BANK,238 RICHLAND AVENUE NORTHWEST ,AIKEN,SC,29801.0,51.0
763930.0,5716.0,0.0,11751.0,61203642.0,FARMERS & MERCHANTS BANK,4 N CARTER STREET ,LAKELAND,GA,31635.0,51.0
764030.0,20504.0,0.0,12344.0,61201754.0,AMERIS BANK,3490 PIEDMONT ROAD SUITE 1550,ATLANTA,GA,30305.0,41.0
764058.0,16111.0,0.0,0.0,91916378.0,HIGHLAND BANK,701 CENTRAL AVENUE EAST ,SAINT MICHAEL,MN,55376.0,51.0
764067.0,22942.0,16799.0,0.0,111908208.0,"AMERICAN NATIONAL BANK OF MOUNT PLEASANT, THE",301 S MADISON AVE ,MOUNT PLEASANT,TX,754554435.0,51.0
764142.0,14352.0,0.0,0.0,73915672.0,FEDERATION BANK,102 EAST MAIN STREET ,WASHINGTON,IA,52353.0,51.0
764151.0,21807.0,0.0,0.0,113106532.0,LOVELADY STATE BANK,910 SOUTH COMMERCE STREET ,LOVELADY,TX,758519765.0,51.0
764441.0,256.0,0.0,0.0,73917175.0,MELVIN SAVINGS BANK,260 MAIN STREET ,MELVIN,IA,51350.0,51.0
764816.0,20872.0,0.0,0.0,42101475.0,CITIZENS GUARANTY BANK,457 EAST MAIN STREET ,RICHMOND,KY,40475.0,51.0
765019.0,11866.0,0.0,0.0,31908485.0,"BRYN MAWR TRUST COMPANY, THE",801 LANCASTER AVENUE ,BRYN MAWR,PA,19010.0,41.0
765318.0,18620.0,0.0,0.0,42108122.0,CITIZENS BANK & TRUST CO. OF JACKSON,720 HWY. 15 SOUTH ,JACKSON,KY,41339.0,51.0
765354.0,1937.0,0.0,0.0,81512928.0,BANK OF CROCKER,200 ICHORD AVENUE ,WAYNESVILLE,MO,65583.0,41.0
765505.0,90297.0,0.0,11895.0,211372857.0,WEBSTER FIVE CENTS SAVINGS BANK,136 THOMPSON ROAD ,WEBSTER,MA,1570.0,41.0
765662.0,15523.0,0.0,0.0,111920684.0,MUENSTER STATE BANK,201 N. MAIN STREET ,MUENSTER,TX,76252.0,51.0
765877.0,28246.0,701227.0,1227.0,301170587.0,HOME SAVINGS BANK,214 NORTH LINCOLN AVE ,CHANUTE,KS,66720.0,51.0
766052.0,23551.0,0.0,0.0,101204022.0,COMMUNITY BANK OF EL DORADO SPRINGS,210 EAST HIGHWAY 54 ,EL DORADO SPRINGS,MO,64744.0,51.0
766164.0,23498.0,0.0,11362.0,111909579.0,"TBK BANK, SSB",12700 PARK CENTRAL DRIVE. SUITE 1700 ,DALLAS,TX,75251.0,41.0
767040.0,15414.0,0.0,0.0,73913836.0,LEGACY BANK,502 8TH STREET SW ,ALTOONA,IA,50009.0,51.0
767152.0,3149.0,13046.0,0.0,111905324.0,"FIRST NATIONAL BANK IN COOPER, THE",11 WEST SIDE SQUARE ,COOPER,TX,75432.0,41.0
767246.0,10872.0,0.0,0.0,81904086.0,CHESTERFIELD STATE BANK,25 SOUTH MAIN STREET ,CHESTERFIELD,IL,62630.0,51.0
767255.0,1964.0,0.0,0.0,101202875.0,LAMAR BANK AND TRUST COMPANY,1000 BROADWAY ,LAMAR,MO,64759.0,51.0
767554.0,19744.0,0.0,0.0,111101694.0,"CITIZENS BANK & TRUST COMPANY OF VIVIAN, LOUISIANA",120 WEST ARKANSAS AVENUE ,VIVIAN,LA,710822852.0,51.0
767572.0,29059.0,702842.0,2842.0,312270476.0,TUCUMCARI FEDERAL SAVINGS & LOAN ASSOCIATION,301 S 1ST ST ,TUCUMCARI,NM,88401.0,51.0
767611.0,12956.0,0.0,0.0,21308396.0,BANK OF RICHMONDVILLE,857 EAST MAIN STREET ,COBLESKILL,NY,12043.0,41.0
767732.0,20198.0,0.0,17306.0,61211870.0,SOUTH GEORGIA BANKING COMPANY,5515 ALABAMA AVENUE ,OMEGA,GA,31775.0,51.0
767974.0,28263.0,25137.0,0.0,241272118.0,CFBANK NATIONAL ASSOCIATION,7000 NORTH HIGH STREET ,WORTHINGTON,OH,43085.0,51.0
768074.0,29058.0,0.0,0.0,325170877.0,FIRST FINANCIAL NORTHWEST BANK,201 WELLS AVENUE SOUTH ,RENTON,WA,98057.0,51.0
768458.0,16854.0,0.0,0.0,107002008.0,COMMUNITY 1ST BANK LAS VEGAS,600 DOUGLAS AVE ,LAS VEGAS,NM,87701.0,41.0
768476.0,28266.0,0.0,1265.0,325170864.0,RAYMOND FEDERAL BANK,202 DURYEA STREET ,RAYMOND,WA,98577.0,51.0
768953.0,17280.0,0.0,0.0,91310990.0,"BANK OF TIOGA, THE",7 NORTH MAIN STREET ,TIOGA,ND,58852.0,51.0
769156.0,8831.0,0.0,0.0,91902049.0,FIRST STATE BANK OF SAUK CENTRE,423 MAIN STREET SOUTH ,SAUK CENTRE,MN,56378.0,51.0
769334.0,12402.0,0.0,13579.0,71108083.0,EXCHANGE STATE BANK,126 NORTH BROAD STREET ,LANARK,IL,61046.0,51.0
770068.0,3358.0,7194.0,0.0,111906611.0,MORRIS COUNTY NATIONAL BANK,101 US HIGHWAY 67 EAST ,NAPLES,TX,75568.0,41.0
770451.0,13382.0,0.0,0.0,91214339.0,FARMERS & MERCHANTS STATE BANK OF SPRINGFIELD,101 NORTH MARSHALL AVENUE ,SPRINGFIELD,MN,56087.0,51.0
770545.0,10463.0,0.0,15586.0,71119234.0,MIDDLETOWN STATE BANK,6TH STREET & MADISON STREET ,MIDDLETOWN,IL,62666.0,51.0
770639.0,3691.0,2503.0,17116.0,71902030.0,HOMETOWN NATIONAL BANK,260 BUCKLIN STREET ,LA SALLE,IL,61301.0,51.0
770657.0,8904.0,0.0,0.0,101201863.0,"NODAWAY VALLEY BANK, THE",304 NORTH MAIN ,MARYVILLE,MO,64468.0,51.0
770853.0,19001.0,0.0,0.0,81501175.0,FIRST MIDWEST BANK OF DEXTER,819 BUSINESS 60 WEST ,DEXTER,MO,63841.0,51.0
771047.0,931.0,0.0,14032.0,71107699.0,CITIZENS STATE BANK OF MILFORD,36 EAST JONES STREET ,MILFORD,IL,60953.0,51.0
771140.0,3787.0,0.0,0.0,81212574.0,DIETERICH BANK,300 SUR WOODS DRIVE ,EFFINGHAM,IL,62401.0,41.0
771458.0,2240.0,0.0,0.0,112200439.0,FIRST AMERICAN BANK,303 WEST MAIN STREET ,ARTESIA,NM,882107526.0,51.0
771609.0,90196.0,0.0,13133.0,211372239.0,BAYCOAST BANK,330 SWANSEA MALL DRIVE ,SWANSEA,MA,2777.0,51.0
771748.0,15427.0,0.0,12824.0,73921776.0,CHELSEA SAVINGS BANK,601 13TH STREET ,BELLE PLAINE,IA,52208.0,51.0
771878.0,28924.0,702631.0,2631.0,271972912.0,FIRST FEDERAL SAVINGS BANK,633 LASALLE STREET ,OTTAWA,IL,613500000.0,51.0
772008.0,90303.0,0.0,8563.0,211371447.0,SOUTH SHORE BANK,1530 MAIN STREET ,SOUTH WEYMOUTH,MA,2190.0,51.0
772446.0,1596.0,21527.0,0.0,72404786.0,"COMERICA BANK & TRUST, NATIONAL ASSOCIATION",101 NORTH MAIN STREET ,ANN ARBOR,MI,48104.0,41.0
772754.0,1945.0,0.0,0.0,101211031.0,METZ BANKING COMPANY,123 NORTH OSAGE BOULEVARD ,NEVADA,MO,64772.0,51.0
773032.0,879.0,0.0,14287.0,61108161.0,FARMERS STATE BANK,115 N. WASHINGTON STREET ,LINCOLNTON,GA,30817.0,41.0
773171.0,30943.0,25227.0,0.0,291270649.0,MID-CENTRAL NATIONAL BANK,520 S. JEFFERSON ,WADENA,MN,56482.0,51.0
773247.0,1040.0,0.0,0.0,81204540.0,MIDLAND STATES BANK,1201 NETWORK CENTRE DRIVE ,EFFINGHAM,IL,62401.0,41.0
773443.0,4439.0,994.0,13625.0,73900441.0,"CLINTON NATIONAL BANK, THE",235 6TH AVENUE SOUTH ,CLINTON,IA,52732.0,41.0
773470.0,32282.0,708089.0,8089.0,322286120.0,"MALAGA BANK, FSB",2514 VIA TEJON ,PALOS VERDES ESTATES,CA,90274.0,51.0
773546.0,10588.0,0.0,0.0,84204628.0,FIRST STATE BANK,146 WEST COLLEGE AVENUE ,HOLLY SPRINGS,MS,38635.0,51.0
773742.0,5018.0,13522.0,14478.0,72402212.0,CITIZENS NATIONAL BANK OF CHEBOYGAN,303 NORTH MAIN STREET ,CHEBOYGAN,MI,49721.0,51.0
774132.0,22451.0,0.0,12980.0,64102999.0,VOLUNTEER STATE BANK,101 HIGHWAY 52 WEST ,PORTLAND,TN,37148.0,41.0
774235.0,14731.0,14255.0,15093.0,61201864.0,"CITIZENS NATIONAL BANK OF QUITMAN, THE",100 EAST STEVENS STREET ,QUITMAN,GA,31643.0,51.0
774253.0,19589.0,0.0,0.0,91214915.0,NORTHERN STATE BANK OF VIRGINIA,600 CHESTNUT ST. ,VIRGINIA,MN,55792.0,51.0
774262.0,3363.0,12898.0,0.0,113111983.0,"COMMUNITYBANK OF TEXAS, NATIONAL ASSOCIATION",5999 DELAWARE STREET ,BEAUMONT,TX,77706.0,41.0
774347.0,14807.0,0.0,13236.0,73912552.0,FARMERS SAVINGS BANK,205 MAIN STREET ,COLESBURG,IA,52035.0,51.0
775054.0,16125.0,0.0,0.0,102104684.0,"EASTERN COLORADO BANK, THE",10 SOUTH FIRST STREET ,CHEYENNE WELLS,CO,80810.0,51.0
775241.0,19230.0,15389.0,0.0,71108290.0,COMMUNITY NATIONAL BANK IN MONMOUTH,311 NORTH MAIN ,MONMOUTH,IL,614621777.0,41.0
775456.0,14266.0,14109.0,0.0,91800028.0,NATIONAL BANK OF COMMERCE,1127 TOWER AVE ,SUPERIOR,WI,54880.0,51.0
775773.0,27683.0,700108.0,108.0,271973762.0,NORTH SHORE TRUST AND SAVINGS,700 SOUTH LEWIS AVENUE ,WAUKEGAN,IL,60085.0,51.0
776369.0,16334.0,0.0,0.0,114922265.0,FIRST STATE BANK OF ODEM,201 MAIN STREET ,ODEM,TX,78370.0,51.0
776547.0,25173.0,0.0,0.0,83901333.0,"MEADE COUNTY BANK, INC.",2175 BY PASS ROAD ,BRANDENBURG,KY,40108.0,41.0
777254.0,8865.0,0.0,0.0,91915133.0,HERITAGE BANK MINNESOTA,181 MAIN STREET ,WEST CONCORD,MN,55985.0,51.0
777366.0,20387.0,0.0,0.0,121029672.0,BANK OF THE ORIENT,233 SANSOME STREET ,SAN FRANCISCO,CA,94104.0,31.0
777441.0,22598.0,0.0,0.0,81224724.0,FLORA BANK & TRUST,1478 N. WORTHEY ST ,FLORA,IL,62839.0,51.0
777870.0,27711.0,0.0,153.0,231371595.0,ALTOONA FIRST SAVINGS BANK,203 N. LOGAN BLVD. ,ALTOONA,PA,16602.0,51.0
778738.0,14851.0,0.0,12187.0,64207946.0,CITIZENS BANK,300 BROAD STREET ,ELIZABETHTON,TN,37643.0,51.0
779016.0,10685.0,0.0,0.0,31309686.0,MIFFLINBURG BANK AND TRUST COMPANY,250 EAST CHESTNUT STREET ,MIFFLINBURG,PA,17844.0,51.0
779351.0,8866.0,14488.0,0.0,91900193.0,"MERCHANTS BANK, NATIONAL ASSOCIATION",102 EAST THIRD STREET ,WINONA,MN,55987.0,41.0
779360.0,17445.0,0.0,0.0,123203878.0,COMMUNITY BANK,609 NORTH MAIN STREET ,JOSEPH,OR,97846.0,51.0
779641.0,14999.0,0.0,16104.0,72405206.0,"PORT AUSTIN STATE BANK, THE",62 EAST STATE STREET ,PORT AUSTIN,MI,48467.0,51.0
779650.0,12322.0,0.0,0.0,91509468.0,CHIPPEWA VALLEY BANK,15755 COUNTY HIGHWAY B ,HAYWARD,WI,54843.0,51.0
779968.0,23998.0,0.0,0.0,122039344.0,STATE BANK OF INDIA (CALIFORNIA),"707 WILSHIRE BOULEVARD, SUITE 2900 ",LOS ANGELES,CA,90017.0,51.0
780049.0,9775.0,0.0,0.0,84203250.0,BANK OF KILMICHAEL,120 NORTH DEPOT AVENUE ,KILMICHAEL,MS,39747.0,51.0
780218.0,12969.0,0.0,0.0,41213759.0,"UNION BANK COMPANY, THE",100 S HIGH ST ,COLUMBUS GROVE,OH,45830.0,41.0
780263.0,3376.0,7748.0,0.0,111312182.0,"OZONA NATIONAL BANK, THE",503 11TH ST ,OZONA,TX,76943.0,51.0
780562.0,25648.0,718151.0,0.0,122240706.0,INTERNATIONAL CITY BANK,249 EAST OCEAN BOULEVARD ,LONG BEACH,CA,90802.0,51.0
780722.0,8811.0,0.0,12216.0,52101669.0,HEBRON SAVINGS BANK,101 N. MAIN STREET ,HEBRON,MD,21830.0,41.0
780955.0,10384.0,0.0,0.0,91808347.0,WAUMANDEE STATE BANK,S2021 COUNTY ROAD U ,WAUMANDEE,WI,54622.0,51.0
781028.0,8675.0,0.0,12790.0,51406909.0,ESSEX BANK,"9954 MAYLAND DRIVE, SUITE 2100 ",RICHMOND,VA,23233.0,41.0
782016.0,9315.0,0.0,0.0,42101006.0,BANK OF MAYSVILLE,20 W 2ND ST ,MAYSVILLE,KY,41056.0,51.0
782306.0,17798.0,0.0,0.0,211371489.0,BROOKLINE BANK,2 HARVARD STREET ,BROOKLINE,MA,2445.0,41.0
