"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
825146																				23225	0	97476	3929	9989				25527	3261				0	23926	0	14809				
825454																				610	0	7665		1032	646			1841					0	4182	0	0	Other Investment Annuity			
825548																				1634	0	10265		112				1734					0	6785	0	0				
825753																				1248	5347	8071	270	274				1021					181	0	0	0				
825847																				1241	0	5645		154				4250					0	0	0	0				
825940																				925	0	2296		402				969					0	0	0	0				
826451																				0	1297	4219		99				629					0	2194	0	0				
826648																				568	150	6806		186				2496					0	3406	0	0				
826956																				3170	12482	122493	2929	8904				32243			5060		0	65694	0	0				
827355																				72	2568	3980		137				1203					0	0	0	0				
827458																				876	4	11780		269				4605					0	6026	0	0				
827560		2565	3324	38271		10369	5905			2492					0	17241	2280	0		2565																	ROU Asset			
828110																				142	1367	4512		1235				1768					0	0	0	0				
828174																				1175	1203	12074		652				949					0	6237	1858	0				
828473																				284	82	11915	561	1424				865			141		0	9260	0	0				
828651																				4656	0	25791	6711	11811				9324					0	0	0	0				
829032																				374	912	8841		2116				765					0	3661	0	1013				
829041																				277	2576	5312		832				1428					0	199	0	0				
829050																				686	421	3754		696				1778					0	173	0	0				
830113																				533	1681	10597		137				1360					0	5086	0	1800				
830252																				0	2269	6011		400				365					0	2977	0	0				
830355																				1833	0	21084		947				3059					0	12275	864	2106				
830542																				3895	6768	45419		2090				8537					0	24129	0	0				
830645																				149	67	1069	40	40				813					0	0	0	0				
830748																				2349	0	6054		185				3520					0	0	0	0				
831008																				1388	5070	44137		5423				3945					0	24858	0	3453				
831576																				2677	377	16764		4839				2135					0	6736	0	0				
831642																				562	2077	18688		607				1513					0	13929	0	0				
831875																				1242	50	1695		105				298					0	0	0	0				
831941																				490	0	2485		524				1171					0	300	0	0				
832528																				0	668	1327		122				537					0	0	0	0				
832546																				2622	3120	23725	968	1425				2531		66			0	14027	0	0				
833404																				16395	9125	68255	5935	23347				6320					0	13068	0	0				
833749																				1943	0	6318		1022				2096					0	1257	0	0				
833851																				0	0	188		63				125					0	0	0	0				
834175																				99	196	2849		50				299					0	2205	0	0				
835079																				104	154	677		114				305					0	0	0	0				
835257																				2562	720	6966		418				2725					0	541	0	0	Fiserv ETF Settlement	Payroll Clearing		
835378																				434	578	2503		125				328					0	1038	0	0				
835444																				900	0	8616		306				847					0	6563	0	0				
835613																				89	0	426		45				292					0	0	0	0				
835659																				420	0	1316		78				818					0	0	0	0				
835743																				1990	0	20654		1221				4706					0	11529	0	1208				
835770																				3510	4122	22370		2358				1334					0	11046	0	0				
836656																				0	0	340		69				271					0	0	0	0				
836843																				6904	29798	179751	3836	14413				29936	5758				0	92049	0	6651				
837000																				31344	29322	209493		20785	10634			13582					0	114460	0	0	Prepaid Pension			
837046																				67	53	1372		0				1252					0	0	0	0				
837149																				3018	0	14155		990				5268					0	4879	0	0				
837158																				375	0	4291		1762				2154					0	0	0	0				
837354																				1313	0	5867		368				589					0	3597	0	0				
837448																				1341	0	4514		94				1233					0	1846	0	0				
837541																				765	4223	10684		436				1149					0	4111	0	0				
837608																				5451	11445	53900		3032				4088					0	18895	992	9997				
837653																				187	0	3027		124				1054					0	0	0	1662				
837840																				1023	3522	11178		282				1324					0	5027	0	0				
837952																				395	402	4290		70				789					0	2634	0	0				
837970																				888	1983	16680	1463	1501				1893					0	10415	0	0				
838155																				0	242	671		27				402					0	0	0	0				
839068																				476	6593	12847		306				5472					0	0	0	0				
839246																				291	0	2364		299				1774					0	0	0	0				
839255																				2035	0	11657	321	1028				2409					0	6185	0	0				
839572																				10812	0	23862		6666				6384					0	0	0	0				
839817																				287	0	734		81				366					0	0	0	0				
839974																				1166	0	1945		214				565					0	0	0	0				
840019																				938	0	6572		485				710					0	4439	0	0				
840251																				3310	0	5911		166				711					0	1724	0	0				
840354																				190	0	1809		2				546					0	1071	0	0				
840363																				9174	0	60864		20966				9396					0	21328	0	0				
840747																				10238	970	26156		1332				8296					0	5320	0	0				
841472																				2903	3958	16040		349				1408					0	4274	0	3148				
841753																				383	0	2277		276				1618					0	0	0	0				
841838																				369	0	23492	1207	10753				4465	1403	2226	2724		0	7905	0	0				
842376																				4214	511	11742		251				1420					0	2671	0	2675				
842460																				6158	0	102778		14627				9644		6023			0	72349	0	0				
842853																				51	0	342		24				267					0	0	0	0				
843476																				468	267	3150		113				348					0	1954	0	0				
843542																				790	0	4859		177				466					0	1870	0	1556				
843953																				756	137	1832		405				534					0	0	0	0				
844053																				3033	11118	36324	639	2047				5628					0	14498	0	0				
844138																				0	0	2936		1314				1622					0	0	0	0				
844455																				113	371	1015		15				355					0	161	0	0				
844567																				2024	0	14345		4888				4889					0	2544	0	0				
845247																				1776	436	8613		1965				4436					0	0	0	0				
845573																				28248	14542	216685		56306	17720			15358					0	98286	0	3945	ROU Asset			
846132																				46	0	294		48				200					0	0	0	0				
846945																				2864	1688	10067		150				712					0	3634	0	1019				
847157																				834	0	7005		365				1712					0	3467	0	627				
847979																				287	171	3959		198				355					0	2948	0	0				
848248																				450	0	11733		255				3076					0	7952	0	0				
848453																				544	529	1523		132				318					0	0	0	0				
849076																				51	568	1251		169				463					0	0	0	0				
849348																				1083	505	5802		441				2995					0	778	0	0				
849357																				659	0	11052		269				2272					0	7852	0	0				
849432																				331	1708	9616	604	982	377			918					0	5677	0	0	Accrued Expenses - Pension			
850036																				76199	0	250129		128757				41076	115887				0	4097	0	0				
850054																				268	0	1938	313	370	57			1300					0	0	0	0	Fiserve EFT Deposit			
850456																				1133	815	5663		288				3427					0	0	0	0				
851060																				0	1237	1783		120				426					0	0	0	0				
851172																				1068	1771	11815		300				420					0	8256	0	0				
851239																				1071	4436	14404		1990				1771					0	731	4405	0				
851631																				453	0	7368		794				1794					0	4327	0	0				
852218	0	15977000	11810000	188204000	0	133533000	0	0	0	14419000	0	0	55612000	0	0	6652000	5813000	0		15676000																				
852254																				158	1479	9241		220				3330					0	4054	0	0				
852320		1216000	3262000	26516000	7350000	12491000				1857000					0	5767000	1337000	586000		1216000																				
852544																				22579	12027	117363		6635				12103					0	57235	1306	5478				
852704																				4946	10396	49526		3944				5730					0	24510	0	0				
852713																				2730	19044	50893		11263				6156					0	9907	0	1793				
852973																				341	877	4442		831				2393					0	0	0	0				
853112																				6984	6084	51423		9033				8777					0	11021	0	9524				
853251																				1088	0	12634		10507				1039					0	0	0	0				
853671																				3545	7093	35238		1320				2013					0	21267	0	0				
853747																				698	1870	12683		230				2707					0	7178	0	0				
853804																				455	3135	35838		12320				2547					0	14974	0	2407				
853934																				250	279	4015		219				737					0	1429	0	1101				
853952																				48052	42741	306402	55153	126220				66035					0	14452	0	8902				
854173																				152	1020	6889		190				297					0	1952	0	3278				
854753																				220	0	1458		0				1238					0	0	0	0				
854847																				138	2135	7027		86				997					0	3671	0	0				
855143																				584	2956	7158		253				676					0	1153	1180	356				
855264																				1875	4721	8332		499				1237					0	0	0	0				
855303																				48	0	364		213				103					0	0	0	0				
855563																			65	745	131	14043	548	3468	2592			1300					0	8399	0	0	DEALER RESERVE FOR LOANS AND LEASES			
855741																				1969	8829	22318		1475				2725					0	6907	0	413				
855844																				593	4855	8225		1359				385					0	1033	0	0				
855956																				146	0	4280		303				1555					0	1258	1018	0				
856159																				22	0	150		44				84					0	0	0	0				
