"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ27	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
601050	3867		90	915	CONF	7722			5926	9530	10330	0	0	0	0	false	1688	0	0	685	118	569	476	19582	1138	40770	78	1709	23	1240	0	0	0	0		554	25	549	Net Merchant Discount			EDP Software Expense	Management Fees	Miscellaneous Operating Losses & Recoveries						NA				
601153					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Holding Co. repurchased shares from a deceased stockholder									
601416					CONF				19179			0	0	0	0	false		0	0		1265			3632		1901					0	0	0	0	0							Charged Off Items												
601443					CONF							0	0	0	0	false		0	0												0	0	0	0	0															Refund of WI corporation franchise tax				
601658					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
602048					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
602543					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
602842					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
603232	2		20	3	CONF							0	0	0	0	false	5	-114	0					41		8	50			5	0	0	0	0	98	1		14												CECL ALLOCATION, DEPRECIATION AND INCOME TAXES ADJUSTMENTS				
603540					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
603559					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
603755					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
604024					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
604033					CONF							0	0	0	0	false		0	0												0	0	0	0	0															Prior Period Loss on Mutual Fund				
604547					CONF							0	0	0	0	false		0	0												0	0	0	0	0															ASU 2016-01				
604640					CONF							0	0	0	0	false		0	0					156							0	0	0	0	0							System Development & Maintanence			Holding Company Push Down of Capital									
605571					CONF							0	0	0	0	false		0	0												0	0	0	0																				
605610					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
605656					CONF	74						0	0	0	0	false		0	0					229		514			213	55	0	0	0	0	0				Boli															
606046					CONF		6314					0	0	0	0	false		1540	0		3946			30028		11189					0	0	0	0	0					Credit related fees										ASU 2023-02				
606176					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
606653					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
607146					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Capital Injetion									
608358					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
608844					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
609010					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
609467					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
609476					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
609609					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
609645					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
609832					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
610128					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
610164					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
610539					CONF							214	0	0	0	false		0	0												0	0	0	0	0							Loan origination fees			Capital contribution from holding company									
610557					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
610913					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
611031					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
612159					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
612878					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
613008					CONF	1597			4094			0	0	0	0	false		0	0		2191			2483		2897			2582		0	0	0	0					Equipment rental income			Software maintenance												
613156					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
613343					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
613400	1630				CONF				791		2038	0	0	0	0	false		0	0		534			795		1597					0	0	0	0	0				Gain on Transfer of Stock		Other Loan Fees	Contributions		Software										
613558					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
613679	66	2	58	37	CONF	1			84	225		0	0	0	0	false	7	0	0		79	13	19	187	85	227	39	4	142	33	0	0	0	0	0	10	34	68	Loss recoveries-Prior years- NOW accounts	Proceeds from Life Insurance payout		Outsourced Information Technology Services	Software costs											
613839					CONF							0	0	-110	0	false		0	0												0	0	0	0	0												Moved to GL created for Unfunded Commitments; CECL							
613950					CONF							0	0	0	0	false		0	0												0	0	0	0													adj unguaranteed portion STD LNS>120 past due from prior yrs							
613978					CONF							0	0	0	0	false		0	0												0	0	0	0	0																-23			
614256					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
614313					CONF					256		0	0	0	0	false		0	0		182			743		662					0	0	0	0	0			387	OTHER INCOME				FRANCHISE TAX											
614368					CONF							0	0	-150	0	false		0	0												0	0	0	0	0												Transfer to off balance sheet credit exposures							
614751					CONF							0	0	0	0	false		0	0					133							0	0	0	0	0																			
614948					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
615217					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
615253					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
615851					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
615879					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
615954					CONF							7	0	0	0	false		0	0												0	0	0	0	0										Capital contributed from other banks									
616036					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
616540					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
617051					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
617079					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
617145					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
617275					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
617743					CONF							0	0	0	0	false		0	0												0	0	0	0	0												Reclass allowance for off-balance sheet credit exp							
618647					CONF							0	0	41	0	false		-12	0												0	0	0	0	0												Expected credit losses for off-balance sheet credit exposures			ADJUST FRANCHISE TAX TO ACTUAL				
618740					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
618777					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
618807	1002		319	151	CONF							0	0	0	0	false	202	0	0		240	18	65	1397	173	513	277	253	42	330	0	0	0	0	0	80		171	Fees Swaps															
619701					CONF							0	0	0	0	false		-200	0												0	0	0	0	0															Prior Year Adjustment				
619859					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
619877	88000	0	0	0	CONF	0	0	0	173000	0	0	0	0	0	0	false	0	0	0	0	0	0	0	236000	0	387000	0	0	0	0	0	0	0	0	0	0	0	0				Credit Card and Debit Card Rewards Expenses												
621151					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
621245					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
621357					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
621441					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
622037					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
622774					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
623052					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
623454					CONF							0	0	0	0	false		0	0												0	0	0	0	0										0									
623548					CONF							0	0	0	0	false		0	0												0	0	0	0	0										1									
623874					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
624246					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
624648					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
624778					CONF							0	0	0	0	false		32	0												0	0	0	0	0															This is the tax effect of the CECL adoption				
624956					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
625056					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
625065					CONF							75	0	0	0	false		0	0												0	0	0	0	0										Stock Option Amortization									
625159					CONF	185			225			0	0	0	0	false		0	0		59			316		212					0	0	0	0		138			Foreign Exchange INcome			Corporate Admin Expenses						0						
625654	270		26	105	CONF	226	589	282	636			0	0	0	0	false	38	0	0	30	13	36	18	1932	33	667	132	196	359	33	0	0	0	0	0				MMK SWEEP ACCOUNT INCOME	MONEY CONCEPTS REVENUE	BOND ACCTG/SAFEKEEPING FEES	DUES & SUBSCRIPTIONS												
625757					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
625850					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
625953					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
626101					CONF							0	0	0	0	false		0	0		292			1029		486				190	0	0	0	0	0				Loan Fees						.									
627108	143		119	33	CONF	41			131			0	0	0	0	false	47	393	0		109	17	25	294	16		60	271	119	37	0	0	0	0	0				NSF Fees			Software Licenses & Maintenance								Pension & Post Retiree OCI Adjustment per External Auditors				
627854					CONF							0	0	0	0	false		12	0												0	0	0	0	0															Adj is to correct loan 38793	Adj due to securities conversion. Not corrected until after year			
628039					CONF							0	0	-12	0	false		0	0												0	0	0	0	0												RESERVE FOR UNFUNDED COMMITTMENTS							
628123					CONF							0	0	0	0	false		0	0					244			102	131			0	0	0	0	0							Amortize Software Expense												
628356					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
628552					CONF	149						0	0	0	0	false		0	0					135							0	0	0	0	0				VISA CHECK INCOME											Correction to prior year income of subsidiary				
629148					CONF							0	0	0	0	true		0	0												0	0	0	0	0														After using the CECL model for over 12 months, and it continually indicating a large excess in The Allowance for Credit Losses it was decided to make a Reverse Provision of the excess creating a credit to income of $750,000.00	Off Balance sheet initial allowance- Not for RI BII 6				
629353					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
629522					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
629746			29		CONF							0	0	0	0	false		0	0					213							0	0	0	0	0																			
630041					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
630340					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
630555					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
630658					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
631039					CONF							24	0	0	0	false		0	0												0	0	0	0	0										Stock Option Plan									
631150					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
631178	21	1	47	7	CONF					6	18	0	0	0	0	false	14	0	0	3	22	3		218	20	140	30	38	18	15	0	0	0	0	0	2							FINANCIAL DEPT SERVICE FEES	PROFESSIONAL DEVELOPMENT										
631422					CONF				667	152		0	0	0	0	false		0	0						163	1198	161				0	0	0	0	0							Bank Credit and Debit Card Exp	Freight/ Courier											
631570					CONF							27	0	0	0	false		0	0												0	0	0	0	0										Holding Company Stock Option Program Expense									
632410	39		30	28	CONF							-570	0	0	0	false	37	0	0	8	54	13	13	158	130	224	44	67	89	180	0	0	0	0	0	6						Comptroller Assessment			Cash to Holding Company									
632607					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
632858			72		CONF							0	0	0	0	false		0	0					166		34					0	0	0	0	0																			
633378					CONF	611						0	0	0	0	false		0	0		3040			1403		483					0	0	0	0	0				Alternative Investment Income															
633640					CONF							0	0	0	0	false		78	0												0	0	0	0	0															Year end accounting adjustment				
634544					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
634955					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
635840					CONF							0	0	0	0	false		0	0												0	0	0	0	0												0							
635907					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
636276					CONF							0	0	-45	0	false		0	0												0	0	0	0	0												Adjustment from reserve of unfunded commitments							
636753					CONF							0	0	-57	0	false		57	0												0	0	0	0	0												Adoption of expected credit losses			Adoption of expected credit losses				
636771					CONF							0	0	0	0	false		0	0					3236		3151			1097		0	0	0	0	0																			
637170					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
637451	3719				CONF	441						0	0	0	0	false		0	0					8845		956					0	0	0	0	0	310			CC Merchant Fees Income															
637554					CONF	170				227		0	0	10	0	false		0	0					142							0	0	0	0	0				Check Card Income			Digital Banking Expense	Oklahoma Income Tax				Unfunded Commitments Loan Loss Reserve adjustment							
638131					CONF							0	0	0	0	false		0	0												0	0	0	0	0										0	0	0	0		0	0	0	0	
638355					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
638850					CONF							0	0	0	0	false		0	0												0	0	0	0	0				Currency and coin processing			Dispatch	Miscellaneous trust department expenses											
