"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADKW17	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
565844	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	247	268	0	0	0	0	114	0	0	0	0	0					0	0	0																
566056	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	985	0	495	0	252	0	0	0	0	0	0					0	0	0																
566243	0	0	0	0	CONF	166	0	0	314	123	0	500	0	0	0	false	0	0	0	0	0	0	0	161	0	260	0	0	0	0	0	0	0	0					0	100	0	NSF OD FEES			COMPUTER EXP	BUILDING EXP		CAPITAL INJECTION FROM HOLDING COMPANY									
567240	46	0	47	19	CONF	26	3	0	106	57	37	0	0	0	0	false	32	0	0	0	0	15	42	222	42	240	180	0	148	39	0	0	0	0					0	1	86	Special Fee Income	Other Income		Software Maintenance Expense	Online Banking Expense	Club Account Expense										
567679	0	0	0	0	CONF	0	0	0	373	0	0	108	0	0	0	false	0	0	0	0	193	0	92	1005	0	462	0	0	0	0	0	0	0	0					0	0	0				Expenses:  Loans			Stock Option and Retention Share Expense									
567736	0	0	174	0	CONF	0	0	0	0	0	0	80	0	0	0	false	0	0	0	0	0	0	0	342	0	211	0	0	0	0	0	0	0	0					0	0	0							Holding Company Stock Sale									
568126	0	0	0	0	CONF	134	218	0	411	0	0	0	0	0	0	false	0	0	0	0	264	0	0	556	0	0	387	0	0	0	0	0	0	0					0	0	0	Mortgage Service Rights	FHLB LRA Income		Financial Institution Tax												
568135	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	886	0	437	167	0	0	175	0	0	0	0					0	0	0																
568359	538		270	447	CONF				117	380	148	11000	0	0	0	false	67	0	0		142	17		617	147	350			121	511	0	0	0	0					32	276	119				IT EXPENSE	SOFTWARE EXPENSE	DEPOSIT PREMIUM AMORTIZATION EXPENSE	CAPITAL INJECTION FROM HOLDING COMPANY									
568377	46	0	97	0	CONF	207	0	0	56	89	0	0	0	0	0	false	0	0	0	0	0	0	0	205	48	0	66	0	229	111	0	0	0	0					0	0	0	Debit Card Income			OCC	Appraisal Fee											
568470	1907	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	810	0	589	6750	0	2042	0	2700	0	0	0	0	0	0					0	0	0																
568939	45	78	136	138	CONF	0	0	0	0	0	0	0	0	0	0	false	89	0	0	34	0	40	78	454	149	905	74	0	69	131	0	0	0	0					18	21	55																
570558	290	0	88	144	CONF	0	0	0	0	0	0	0	0	0	0	false	60	0	0	5	0	26	467	603	141	0	64	0	267	0	0	0	0	0					0	0	0																
570651	43	0	2	0	CONF	0	0	0	0	0	0	900	0	0	0	false	17	0	0	0	0	0	0	200	25	0	10	68	0	33	0	0	0	0					0	0	3							Capital Injection from Holding Company									
571135	20	0	85	2	CONF	7	0	0	17	60	8	0	0	0	0	false	26	0	0	2	14	8	24	69	45	0	67	25	18	13	0	0	0	0					0	0	0	EXCHANGE AND COLLECTION			BANKING DEPT ASSESSMENT	FIDELITY BOND	DUES/MEMBERSHIPS										
571265	398				CONF	-426			991			6160	0	0	0	false		0	0		148					836			365		0	0	0	0								MUNI TRADING ACCOUNT LOSS			SOFTWARE MAINTENANCE & AMORTIZATION			PARENT HOLDING CO ISSUED SUB DEBT; ADDL PAID IN CAPITAL TO BANK									
571920	257	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	560	0	386	0	0	0	154	0	0	0	0					0	0	0																
571957	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
572347					CONF							0	0	0	0	false		0	0					318		179			162		0	0	0	0																							
572374	3261	0	0	0	CONF	2304	0	0	0	0	0	0	0	0	0	false	3377	0	0	452	0	259	14442	9211	0	128	0	4758	0	3170	0	0	0	0					221	0	0	Mastercard visa fees															
572459	167	0	123	14	CONF	0	0	0	0	0	0	0	0	0	0	false	54	0	0	0	163	16	192	507	103	10	117	13	10	21	0	0	0	0					13	-28	29																
572655	31		39	247	CONF	79						0	0	0	0	false	26	0	0	12		16	456		61		139		290	168	0	0	0	0								OTHER INCOME															
573036	475	0	201	65	CONF	0	0	0	0	0	0	0	0	0	0	false	77	0	0	17	323	46	66	1522	102	985	166	455	560	22	0	0	0	0					46	0	107																
573335	0	0	0	0	CONF	171	200	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	652	0	0	186	0	0	0	0	0	0	0					0	0	144	Miscellaneous Income - BEA Award	Miscellaneous Income - BEA Award														
574079	0	0	265	0	CONF	0	0	0	587	0	0	0	0	0	0	false	0	0	0	0	0	0	0	698	0	605	0	253	362	0	0	0	0	0					0	0	0				Other Operating Expense												
574949	609	0	0	0	CONF	0	0	0	1102	0	157	0	0	0	0	false	0	0	0	0	188	0	0	1068	0	0	149	117	334	0	0	0	0	0					0	0	0				Charitable Contrib		Travel & Ent										
574976	0	0	0	0	CONF	1188	1462	0	1235	8407	0	0	0	0	0	false	0	0	0	0	1247	0	0	5160	0	5330	0	0	2243	0	0	0	0	0					0	0	0	Card Income	Accounts not meeting threshold		B&O Taxes	Accounts not meeting threshold									0	0	
575133	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	336	138	0	0	0	0	196	0	0	0	0	0					0	0	0																
575254	3614			4122	CONF	2218						0	0	0	0	false		0	0					3780		12946		3840	3682		0	0	0	0				-717				Other investment income															
575348	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	487	0	300	102	0	0	0	0	0	0	0					0	0	0																
575375			113		CONF							0	0	0	0	false		0	0					416		131					0	0	0	0								Other GL 3650															
575759	437				CONF	1147			369	458		-395	-710	0	0	false		0	0		340			403	276	431		236	258		0	0	0	0								Sales Commission Income			Software Maintenance Expense	Commission Expense		IN KIND DIV: INS AGENCY CUST LIST INTANGIBLE-$(500K)/PUR ADJ DTL-$105K	IN KIND DIV:  INS ALL ASSETS/LIAB FMV & IN KIND DIV ADJUSTED POST CLOSE								
575834	248	0	253	0	CONF	0	0	0	369	0	0	0	0	0	0	false	0	-27	0	0	411	0	665	642	0	0	0	0	0	0	0	0	0	0					0	0	0				AD VALOREM TAX & STOCK								REVERSAL OF CAPITALIZED AMOUNT INTO 2021 EXPENSE				
576354	52	0	42	46	CONF	0	0	0	0	0	0	0	0	0	0	false	6	0	0	7	102	5	0	372	14	0	106	0	0	0	0	0	0	0					0	11	0																
576578	0	0	119	0	CONF	0	0	0	125	111	0	0	0	0	0	false	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0					0	0	0				Electronic Banking Expense	Licensing Fees											
576608	906				CONF							114	0	0	0	false		0	0		2172					2387			1204		0	0	0	0				26										Paid in Capital									
576644	0	0	0	443	CONF	1836	264	0	619	0	0	5400	0	0	0	false	0	0	0	0	0	0	0	2073	0	598	0	0	561	0	0	0	0	0					0	0	0	Premium from sale of branch	Service fees holding company		Loan processing expense			Capital contribution from holding company									
576952	142	0	0	0	CONF	0	659	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1279	0	0	0	0	386	0	0	0	0	0					0	0	0		EFT INCOME														
577128	3728	0	204	1975	CONF	1402	1718	142	3384	696	2680	1502	0	0	0	false	1736	0	0	614	2624	434	1626	14195	1917	17739	1263	7670	6886	2480	0	0	0	0		-630			551	97	3745	Intercompany Management Fees	Residual Income	Letter of Credit Fees	State Franchise Taxes	Mileage Expense	Electronic Banking Expense	Acquisition									
577137					CONF	202	1407					0	0	0	0	false		0	0					1164			848				0	0	0	0					717			MISCELLANEOUS INCONE	SWAP FAIR VALUE GAIN														
577230	93	0	14	21	CONF	0	0	0	149	0	0	0	0	0	0	false	102	0	0	0	0	0	0	237	36	12	86	41	13	61	0	0	0	0					0	0	0				Computer Maintenance & Services												
578116	495	0	0	0	CONF	0	0	0	1092	0	0	0	0	0	0	false	0	0	0	0	287	0	0	1132	0	848	0	0	0	0	0	0	0	0					0	0	0				Acquisition Expenses												
578237	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	198	0	0	128	0	0	0	0	0	0	0					0	0	0																
578255	1205	0	0	0	CONF	1073	638	0	1249	855	0	39000	0	0	0	false	0	0	0	0	0	0	0	970	0	3995	0	0	1903	0	0	0	0	0					0	0	0	Income from Other Investments	Insurance Proceeds on Bank Buildings		Business Promotion	Charitable Contributions		Capital Contribution from Bank Holding Company									
578554	0	0	0	0	CONF	0	0	0	109	0	0	0	0	0	0	false	0	0	0	0	0	0	0	671	0	0	0	0	0	0	0	0	0	0					0	0	0				Depreciation Expense												
578741	0	0	148	89	CONF	0	0	0	0	218	0	0	0	0	0	false	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0					0	0	0					Lan Updates/Maintenance											
578862	21	0	53	-2	CONF	0	0	0	0	0	0	0	0	0	0	false	6	0	0	4	0	3	131	83	17	0	48	0	111	0	0	0	0	0					1	0	0																
579140	284	0	104	0	CONF	575	0	0	892	104	123	0	0	0	0	false	109	0	0	0	0	0	0	0	151	523	0	0	0	0	0	0	0	0					0	0	0	One Time Final Legal Settlement			Software License Fees	Data Transmission Line	Card Service Fees										
579319	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0					0	0	0																
579364	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1247	0	539	0	0	0	293	0	0	0	0					0	0	0																
579636	0	0	0	138	CONF	0	0	0	0	0	0	18470	0	0	0	false	0	0	0	0	0	0	191	417	0	0	117	0	0	0	0	0	0	0					0	0	0							ECIP - US TREASURY									
580155	0	0	0	0	CONF	0	0	0	2411	0	0	0	0	0	0	false	0	2	0	0	0	0	0	804	0	1632	0	0	0	0	0	0	0	0					0	0	0				INTER CO ALLOCATION								CDARS INTEREST INCOME				
580548	341	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	231	0	0	1577	0	689	0	0	340	0	0	0	0	0					0	0	0																
580847	13	0	67	258	CONF	0	0	0	34	0	0	0	0	0	0	false	45	0	0	0	0	0	175	382	36	472	0	0	0	0	0	0	0	0					7	0	0				Other Operating Expense												
580874	210	0	273	12	CONF	0	0	0	0	0	0	0	0	0	0	false	60	0	0	5	59	21	110	618	57	569	118	188	322	99	0	0	0	0					59	25	63																
581237	47	0	24	0	CONF	127	0	0	133	83	0	0	0	0	0	false	0	0	0	0	0	0	26	230	0	0	72	0	0	39	0	0	0	0					13	0	0	Debit Card Income			Debit Card Expense	Rental Expense											
581358	0	0	0	0	CONF	0	0	0	212	124	0	0	0	0	0	false	0	0	0	0	0	0	0	176	0	306	0	0	179	0	0	0	0	0					0	0	0				Service Agreements	Donations											
582177	531	0	0	0	CONF	487	-846	-623	525	0	0	0	5000	0	0	true	0	0	0	0	590	0	0	1113	0	0	0	1217	0	327	0	0	0	0					0	0	0	Cash Management Fee	Loss recognized on derivatives	Loss recognized on loans held for sale and derivatives	Licensing and Subscription			=	Capital Infusion			Included in consulting and advisory fees is $495,000 of merger expenses.	0				
582654	8	0	42	2	CONF	0	0	0	0	0	0	0	0	0	0	false	17	0	0	0	0	7	11	215	30	167	30	1	185	28	0	0	0	0			9		0	0	0																
582878	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	-356	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
582953	620	0	0	323	CONF	821	0	0	0	0	0	2000	0	0	0	false	0	0	0	0	156	0	0	394	0	408	0	0	0	0	0	0	0	0					0	0	0	SEE EXPLANATION BELOW						CAPITAL INJECTION				LINE 4462 - LOSS ON MORTGAGE DERIVATIVES OF $738. LINE 4462 - GAIN ON MORTGAGE HEDGES OF $1,559.					
582971	1001	0	271	115	CONF	573	0	0	1387	1718	270	0	0	0	0	false	356	0	0	0	0	0	0	20	361	5175	303	234	2110	330	0	0	0	0					0	0	191	Other Miscellaneous Noninterest Incom			Loan Expense	Other Miscellaneous Noninterest Expense	Operational Losses										
583071	179	18	129	4	CONF	0	0	0	57	84	0	0	0	0	0	false	23	0	0	0	0	15	0	217	91	0	91	230	201	35	0	0	0	0					0	0	0				OCC General Assessments	Charitable contributions											
583268	110	0	110	42	CONF	0	0	0	0	0	0	0	0	0	0	false	43	0	0	6	276	20	34	662	65	288	258	4	181	212	0	0	0	0					52	0	57																
583352	297	0	253	38	CONF	0	0	0	0	0	0	0	0	0	0	false	161	0	0	0	0	51	131	1111	138	1248	71	225	594	266	0	0	0	0				-10	0	0	0																
583754	0	0	0	0	CONF	0	0	0	0	0	0	15000	0	0	0	false	0	0	0	0	242	0	0	1029	0	0	223	0	0	93	0	0	0	0					0	0	0							Equity investment by parent holding company									
583905	0	0	0	0	CONF	0	624	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1712	0	2176	0	0	1062	949	0	0	0	0					0	0	0		Loan Fees														
584377					CONF	798		1486	2247	886		10000	0	0	0	false		0	0					827		2797				1216	0	0	0	0				-39				Merchant Discounts Received		Solar Equipment Lease Revenues	Software Expenses	Business and Occupation Taxes		Capital moved from holding Company									
584724	0	0	0	0	CONF	0	0	0	529	0	0	0	0	0	0	false	0	0	0	0	671	0	0	0	0	0	492	0	992	639	0	0	0	0					0	0	0				Ohio Financial Income Tax												
584920	0	0	0	0	CONF	0	0	0	2311	0	0	0	0	0	0	false	0	0	0	0	0	0	0	5136	0	11734	0	0	0	0	0	0	0	0					0	0	0				FDR Expense												
585235	0	0	151	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	444	0	0	0	0	0	0	0	0	0	0					0	0	0																
585749	430	0	57	81	CONF	0	0	0	274	0	0	0	0	0	0	false	197	0	0	43	100	33	32	750	408	1565	221	0	700	229	0	0	0	0					24	23	76				Mastercard/Visa Expenses												
586027	0	0	0	0	CONF	0	0	0	609	172	0	0	0	0	0	false	0	0	0	0	354	0	0	358	0	0	128	0	0	0	0	0	0	0					0	0	0				Loan Production Costs	Financial Institution Taxes											
586072	80	0	109	5	CONF	0	0	0	651	0	0	0	0	0	0	false	323	0	0	0	0	37	204	1254	127	699	263	0	207	492	0	0	0	0					0	0	0				LOAN ORIGINATION EXPENSE												
586335	11	0	120	28	CONF	0	0	0	0	0	0	5000	0	0	0	false	7	0	0	0	0	10	4	106	33	0	121	74	19	17	0	0	0	0					0	0	0							Capital Injection									
586960	0	0	0	0	CONF	0	0	0	240	0	0	0	0	0	0	false	0	0	0	0	0	0	0	397	0	490	0	0	360	0	0	0	0	0					0	0	0				Software Maintenance												
587677	226	0	194	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	227	0	0	551	0	426	284	0	0	0	0	0	0	0					0	0	0																
587752	0	0	0	0	CONF	0	0	0	102	0	0	0	0	0	0	false	0	0	0	0	0	0	0	281	0	205	0	0	0	0	0	0	0	0					0	0	0				IT Support										$3.45 premium+recognition of $2.3m remaining discount on SBA loan portfolio sold	Reverse LLR Provision following sale of the SBA division	
587800	5339				CONF							0	0	0	0	false		0	0		5121			8956		18391			8892		0	0	0	0																	Reclass of Reserve for Unfunded Loan Commitments to Other Liabilities		0				
588245	0	0	0	0	CONF	111	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0					0	0	0	LOAN PROCESSING FEES															
588348	77	0	21	120	CONF	0	0	0	0	0	0	0	0	0	0	false	18	0	0	1	0	4	1	56	60	141	45	0	49	116	0	0	0	0					0	1	0																
588478			236		CONF							0	0	982	0	false		-488	0		193			281			267	180			0	0	0	0	0	0	0													Merger Entries			Net affect from merger				
589158	0	0	0	102	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0					0	0	0																
589523	491	0	221	37	CONF	4786	0	0	0	0	0	0	0	0	0	false	293	0	0	78	548	84	115	1063	542	1069	380	84	2477	271	0	0	0	0					0	1	0	Non-ATM debit															
589943	1866				CONF	662	605		3367	2815		0	0	0	0	false		0	0		843					2204		1850			0	0	0	0								Fintech Network Income	Program Fee		Software subscriptions	Loss contingency											
590220	1399				CONF							0	0	0	0	false		0	0		1134			816		2763			1022		0	0	0	0																							
590248	755				CONF	648						0	0	0	0	false		0	0		388			2517		1455			853		0	0	0	0								Life Insurance Death Benefit															
590640	0	0	189	0	CONF	171	0	0	0	0	0	20000	74	0	0	false	0	0	0	0	311	0	0	751	0	479	259	0	0	0	0	0	0	0					0	0	0	Grants and awards						Contribution of ECIP capital from Holding Company	Stock award contribution of Holding Company shares								
590976	0	0	0	0	CONF	1374	178	0	242	0	0	34	0	0	0	false	0	0	0	0	0	0	0	643	0	0	209	0	0	0	0	0	0	0					0	0	0	Origination Fees	Rental Income		Franchise Taxes			The bank implemented a stock option plan and the expenses will be allocated over 5 years									
591209	262	0	169	0	CONF	0	0	0	249	136	0	0	0	0	0	false	0	0	0	0	286	0	0	466	0	0	164	0	0	0	0	0	0	0					0	0	0				Technology	Donations Sponsorships											
591320	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	264	0	0	90	0	51	0	0	362	799	163	381	0	543	0	0	0	0					0	0	0																
591357	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	510	0	196	150	0	156	106	0	0	0	0					0	0	0																
591366	401		239	150	CONF				2213		236	1250	0	0	0	false	125	0	0		388				143	1008	190	277			0	0	0	0				0				Service Release Premium	Oreo Non Interest		Contract Services	Travel & Expense	Contributions and Other	Parent Company capital injection									
591740	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
592439	0	0	0	306	CONF	136	0	0	460	0	0	0	0	0	0	false	0	0	0	0	209	0	0	632	0	0	0	0	0	185	0	0	0	0					0	0	0	COMMISSIONS TRAVEL			EXP 52 BONUS EXPENSE												
592448					CONF	4237	3933	4147	3820	7645		601	16000	0	0	false		0	0							8322		6188			0	0	0	0					4845			net mortgage revenue/fair value	POS income	card issuance income	software license	operational expense		stock options/restricted stock awards	capital contribution from holding company								
592550	165		59		CONF				21			0	0	0	0	false	18	0	0	2	127	7	44	270	48	289	9	27	142	31	0	0	0	0									0		Repo/Foreclosure												
592644	391	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1018	0	1461	346	0	629	0	0	0	0	0					0	0	0																
593007					CONF							0	0	0	0	false		0	0		1901			2864		13979			4602		0	0	0	0																							
593052	0	0	0	0	CONF	44319	0	0	7214	0	0	0	0	0	0	false	0	0	0	0	0	0	0	8303	0	0	0	0	0	0	0	0	0	0					0	0	0	Fair Value Gain on Derivatives			Fair Value Loss on Derivatives												
593249	160	0	148	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	255	61	0	619	88	782	111	0	412	0	0	0	0	0					0	0	0																
593333	0	0	0	0	CONF	0	0	0	128	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	212	0	0	187	0	0	0	0	0					0	0	0				Debit Card Rewards Program												
593771	0	0	0	0	CONF	703	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	3rd Party Extension Fees for Stock Purchase															
593940					CONF							0	0	0	0	false		0	0					358							0	0	0	0																							
594433	1496	71	727	290	CONF	0	0	0	1800	2307	0	0	0	0	0	false	604	0	0	345	1186	219	1617	1143	436	6059	408	0	3457	542	0	0	0	0					216	162	0				Management Fee	Bill Pay											
594451	0	0	0	0	CONF	990	187	0	852	509	0	705	0	0	0	false	0	0	0	0	488	0	0	2297	0	269	0	559	0	0	0	0	0	0				0	0	0	0	Loan referral and loan termination income	Letter of credit income		Meals and travel	Loan related expenses		Stock-based compensation									
594853	0	0	0	1612	CONF	0	0	0	0	1408	0	12	0	0	0	false	0	0	0	0	455	0	202	1593	0	1651	0	0	0	0	0	0	0	0					0	0	0					Ad Valorem		Capital Contribution									
594938	419	0	242	1	CONF	37	0	0	275	0	0	0	0	0	0	false	109	0	0	0	0	23	79	694	165	584	71	12	351	185	0	0	0	0					27	4	61	Debit Card Annual Fee			Deferred Compensation Expense												
594947	271		126	756	CONF	3055			433	814		0	0	0	0	false	386	0	0		925	123	308	6324	660	3208	735	2904		614	0	0	0	0					478	39		Income from  owned of data processor			Public Relations	Loan related costs											
595270	23557				CONF	8066	22266		21795			-2326	3076	0	0	false		0	0		-8690			26800		25524					0	0	0	0								Loan Origination Processing Fees	SBIC Distribution		Title Search & Recording Fees			Distribution of LIHTC Investment Value Realized	Additional Paid-in-Capital-Contribution from Parent								
595337	0	0	0	0	CONF	0	0	0	0	0	0	0	0	-2	0	false	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0					0	0	0									Allowance for DDA Loss							
595430					CONF	331	398		2927			2000	0	0	0	true		0	0		542		371	3135		584					0	0	0	0								Income from Investment in Unaffiliated Partnerships	Fees from Covered Call Options		Loan Expenses			Capital Infusion from the Parent Holding Company				Other non-interest income 1.j. Operating & Capital Lease Income $227					
595869	0	0	0	0	CONF	6350	3839	5516	35862	0	0	0	0	0	0	false	0	0	0	0	0	2870	0	20291	0	0	0	17976	0	0	0	0	0	0					3996	0	0	LETTER OF CREDIT COMMISSION	NET COMMISSION FROM FOREIGN EXCHANGE TRANSACTIONS	OTHER FEES ON LOAN	OPERATION EXPENSE - LOW INCOME HOUSING												
595944	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0					0	0	0																
596062	1060	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	483	0	0	0	0	5066	0	0	2383	0	0	0	0	0					0	0	0																
596156					CONF							0	0	0	0	false		0	0				306	948		428					0	0	0	0																							
596277	0	0	0	0	CONF	0	0	0	0	0	0	0	0	10	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0									A loan with a valuation write down was paid in full - recovery							
596455	140	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	721	0	542	180	0	138	0	0	0	0	0					0	0	0																
596978	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	411	0	0	269	0	143	161	0	0	0	0	0	0	0				0	0	0	0																
597041	0	0	0	0	CONF	0	0	0	141	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0				IT												
597313	145	0	187	0	CONF	82	0	0	461	31	81	0	0	0	0	true	101	0	0	31	198	0	1235	668	228	0	235	230	480	167	0	0	0	0					0	0	78	Merchant Card Income			PA Shares Tax	Contributions	Bank Charges					Other non Interest expense- $104k credit reporting.					
597452	0	0	220	0	CONF	0	0	0	0	0	295	1724	0	0	0	false	0	0	0	0	0	0	394	471	0	0	0	0	248	0	0	0	0	0					0	0	0						Ad Valorem Taxes	Debenture Issuance									
597546	407	0	220	30	CONF	0	0	0	0	0	0	0	0	0	0	false	39	0	0	0	239	0	40	934	92	550	96	0	304	167	0	0	0	0					0	0	0							capital injection from holding company									
597658	25	0	143	5	CONF	0	-67	0	0	0	0	0	0	0	0	false	75	0	0	0	0	7	8	140	96	0	83	0	0	0	0	0	0	0					0	0	0		58	-58													
598002	688				CONF				633			0	0	0	0	false		0	0		178			1655		1924			1122		0	0	0	0											Online Banking Expense												
598048	0	0	0	0	CONF	188	0	0	0	0	0	1700	0	0	0	false	0	0	0	0	352	0	0	1754	0	634	0	478	0	0	0	0	0	0					0	0	0	Bond portfolio prepayments penalties						Capital contribution from holding company									
598132	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0					0	0	0																
598543	0	0	0	0	CONF	145	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0					0	0	0	Debit Card Income															
599643	0	0	97	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	636	100	0	0	0	0	0	0	0	0	0					0	0	0																
599764					CONF				3702			0	0	0	0	false		0	0		1131			5575		10896		8689	3285		0	0	0	0								Earnings from SBIC LP's			Software Purchase Expense	Loan & Collection Expense	Product Development	Capital injection from parent holding company									
600419	0	0	0	0	CONF	135	137	0	741	0	0	0	0	0	0	false	0	0	0	0	1043	0	146	2665	0	0	742	712	0	0	0	0	0	0					0	0	0	Swap Income	Misc Income		State Shares Tax												
601032	22	0	29	61	CONF	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	37	1	0	0	10	0	24	0	-3	5	0	0	0	0					0	1	12																
601041	41		38	51	CONF							0	0	0	0	false	40	0	0			9		172	40						0	0	0	0																							
601050	22590		429	2694	CONF	31836			22164	34151		0	0	0	0	false	6043	0	0	2981	426	2447	2011	65798	4417	151910	198	9543	84	4848	0	0	0	0					2217	89	2270	Net Merchant Discount			EDP Software Expense	Management Fees							NA				
601153	0	0	142	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	131	0	0	253	0	121	0	0	0	0	0	0	0	0					0	0	0							Holding Co. repurchased shares from a deceased stockholder									
601416					CONF	1341						0	0	0	0	false		0	0		5466			11729		8205			3217		0	0	0	0		0						Limited Partnerships															
601443	200	0	32	10	CONF	891	0	0	99	0	0	0	0	0	0	false	41	0	0	49	0	25	5	508	149	184	97	0	0	44	0	0	0	0					21	1	0	Subsidiary income and expenses			Subsidiary income and expenses												
601658	168	0	191	0	CONF	0	0	0	135	0	0	11500	0	0	0	false	0	0	0	0	117	0	577	742	189	0	103	0	369	124	0	0	0	0					0	0	0				Dues and Memberships			Capital Injection from ABCT Holdings, Inc									
602048	1525	0	0	0	CONF	0	0	0	1566	0	0	0	0	0	0	false	0	0	0	0	680	0	0	1551	0	1892	0	1515	0	0	0	0	0	0					0	0	0				LOAN AND COLLECTION												
602543	0	0	163	0	CONF	0	0	0	159	0	0	0	0	0	0	false	0	0	0	0	126	0	230	804	0	0	0	0	0	0	0	0	0	0					0	0	0				Outside Service Fees (Real Estate)												
602842	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
603232	7	0	123	12	CONF	142	4	0	2	4	46	0	0	0	0	false	16	0	0	0	0	8	0	166	14	0	99	0	16	11	0	0	0	0					0	0	0	Miscellaneous Income	Exchange Received		Donations	Dues & Subscriptions	Miscellaneous Expense										
603540	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0					0	0	0																
